image_id,filename,class_label,collection_date,location,latitude,longitude,width,height,format,file_size_kb,temperature_c,humidity_percent,weather_condition
345,fruit_healthy_80.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,64.38,28.9,85,Sunny
346,fruit_healthy_81.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,77.91,28.9,85,Sunny
347,fruit_healthy_82.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,69.74,28.9,85,Sunny
348,fruit_healthy_83.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,69.14,28.9,85,Sunny
349,fruit_healthy_84.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,68.03,28.9,85,Sunny
350,fruit_healthy_85.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,41.78,28.9,85,Sunny
351,fruit_healthy_86.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,51.07,28.9,85,Sunny
352,fruit_healthy_87.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,75.8,28.9,85,Sunny
353,fruit_healthy_88.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,46.99,28.9,85,Sunny
354,fruit_healthy_89.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,78.21,28.9,85,Sunny
355,fruit_healthy_90.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,52.26,28.9,85,Sunny
356,fruit_healthy_91.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,49.39,28.9,85,Sunny
357,fruit_healthy_92.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,51.38,28.9,85,Sunny
358,fruit_healthy_93.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,51.69,28.9,85,Sunny
359,fruit_healthy_94.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,68.79,28.9,85,Sunny
360,fruit_healthy_95.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,52.46,28.9,85,Sunny
361,fruit_healthy_96.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,69.56,28.9,85,Sunny
362,fruit_healthy_97.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,81.11,28.9,85,Sunny
363,fruit_healthy_98.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,45.26,28.9,85,Sunny
364,fruit_healthy_99.jpg,fruit_healthy,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,50.91,28.9,85,Sunny
365,fruit_scab_01.jpg,fruit_scab,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,106.86,28.9,85,Sunny
366,fruit_scab_02.jpg,fruit_scab,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,109.84,28.9,85,Sunny
367,fruit_scab_03.jpg,fruit_scab,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,110.3,28.9,85,Sunny
368,fruit_scab_04.jpg,fruit_scab,9/2/2025,"Guava Floating Market, Barisal",22.73372937,90.1832881,640,640,JPEG,83.78,28.9,85,Sunny
369,fruit_scab_05.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,84.93,27.2,85,Cloudy
370,fruit_scab_06.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,80.95,27.2,85,Cloudy
371,fruit_scab_07.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,76.09,27.2,85,Cloudy
372,fruit_scab_08.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,91.42,27.2,85,Cloudy
373,fruit_scab_09.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,82.86,27.2,85,Cloudy
374,fruit_scab_10.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,96.04,27.2,85,Cloudy
375,fruit_scab_11.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,70.96,27.2,85,Cloudy
376,fruit_scab_12.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,115.11,27.2,85,Cloudy
377,fruit_scab_13.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,88.75,27.2,85,Cloudy
378,fruit_scab_14.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,74.36,27.2,85,Cloudy
379,fruit_scab_15.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,144.13,27.2,85,Cloudy
380,fruit_scab_16.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,116.86,27.2,85,Cloudy
381,fruit_scab_17.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,117.54,27.2,85,Cloudy
382,fruit_scab_18.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,134.29,27.2,85,Cloudy
383,fruit_scab_19.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,92.8,27.2,85,Cloudy
384,fruit_scab_20.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,111.84,27.2,85,Cloudy
385,fruit_scab_21.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,77.81,27.2,85,Cloudy
386,fruit_scab_22.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,91.1,27.2,85,Cloudy
387,fruit_scab_23.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,100.93,27.2,85,Cloudy
388,fruit_scab_24.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,73.32,27.2,85,Cloudy
389,fruit_scab_25.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,106.1,27.2,85,Cloudy
390,fruit_scab_26.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,72.67,27.2,85,Cloudy
391,fruit_scab_27.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,95.81,27.2,85,Cloudy
392,fruit_scab_28.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,77.55,27.2,85,Cloudy
393,fruit_scab_29.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,80.7,27.2,85,Cloudy
394,fruit_scab_30.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,90.59,27.2,85,Cloudy
395,fruit_scab_31.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,114.34,27.2,85,Cloudy
396,fruit_scab_32.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,98.63,27.2,85,Cloudy
397,fruit_scab_33.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,100.08,27.2,85,Cloudy
398,fruit_scab_34.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,82.49,27.2,85,Cloudy
399,fruit_scab_35.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,156.31,27.2,85,Cloudy
400,fruit_scab_36.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,81.85,27.2,85,Cloudy
401,fruit_scab_37.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,81.5,27.2,85,Cloudy
402,fruit_scab_38.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,83.32,27.2,85,Cloudy
403,fruit_scab_39.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,83.17,27.2,85,Cloudy
404,fruit_scab_40.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,76.5,27.2,85,Cloudy
405,fruit_scab_41.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,100.6,27.2,85,Cloudy
406,fruit_scab_42.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,79.78,27.2,85,Cloudy
407,fruit_scab_43.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,86.54,27.2,85,Cloudy
408,fruit_scab_44.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,88.3,27.2,85,Cloudy
409,fruit_scab_45.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,93.22,27.2,85,Cloudy
410,fruit_scab_46.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,85.06,27.2,85,Cloudy
411,fruit_scab_47.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,119.51,27.2,85,Cloudy
412,fruit_scab_48.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,103.32,27.2,85,Cloudy
413,fruit_scab_49.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,139.56,27.2,85,Cloudy
414,fruit_scab_50.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,126.85,27.2,85,Cloudy
415,fruit_scab_51.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,95.95,27.2,85,Cloudy
416,fruit_scab_52.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,100.64,27.2,85,Cloudy
417,fruit_scab_53.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,94.71,27.2,85,Cloudy
418,fruit_scab_54.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,101.27,27.2,85,Cloudy
419,fruit_scab_55.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,87.46,27.2,85,Cloudy
420,fruit_scab_56.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,75.78,27.2,85,Cloudy
421,fruit_scab_57.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,100.48,27.2,85,Cloudy
422,fruit_scab_58.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,80,27.2,85,Cloudy
423,fruit_scab_59.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,58.9,27.2,85,Cloudy
424,fruit_scab_60.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,81.35,27.2,85,Cloudy
425,fruit_scab_61.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,63.93,27.2,85,Cloudy
426,fruit_scab_62.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,67.4,27.2,85,Cloudy
427,fruit_scab_63.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,69.92,27.2,85,Cloudy
428,fruit_scab_64.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,57.93,27.2,85,Cloudy
429,fruit_scab_65.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,81.39,27.2,85,Cloudy
430,fruit_scab_66.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,67.78,27.2,85,Cloudy
431,fruit_scab_67.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,69.99,27.2,85,Cloudy
432,fruit_scab_68.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,70.34,27.2,85,Cloudy
433,fruit_scab_69.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,64.22,27.2,85,Cloudy
434,fruit_scab_70.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,43.76,27.2,85,Cloudy
435,fruit_scab_71.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,56.04,27.2,85,Cloudy
436,fruit_scab_72.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,70.74,27.2,85,Cloudy
437,fruit_scab_73.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,54.46,27.2,85,Cloudy
438,fruit_scab_74.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,60.16,27.2,85,Cloudy
439,fruit_scab_75.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,78.6,27.2,85,Cloudy
440,fruit_scab_76.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,71.05,27.2,85,Cloudy
441,fruit_scab_77.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,75.08,27.2,85,Cloudy
442,fruit_scab_78.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,65.66,27.2,85,Cloudy
443,fruit_scab_79.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,80.78,27.2,85,Cloudy
444,fruit_scab_80.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,109.81,27.2,85,Cloudy
445,fruit_scab_81.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,75.53,27.2,85,Cloudy
446,fruit_scab_82.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,117.54,27.2,85,Cloudy
447,fruit_scab_83.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,115.58,27.2,85,Cloudy
448,fruit_scab_84.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,75.2,27.2,85,Cloudy
449,fruit_scab_85.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,85.73,27.2,85,Cloudy
450,fruit_scab_86.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,74.7,27.2,85,Cloudy
451,fruit_scab_87.jpg,fruit_scab,9/4/2025,Savar Fruit Market,23.80499072,90.26169893,640,640,JPEG,124.82,27.2,85,Cloudy
452,healthy_leaf_01.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,75.99,35,80,Sunny
453,healthy_leaf_02.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,75.17,35,80,Sunny
454,healthy_leaf_03.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,81.41,35,80,Sunny
455,healthy_leaf_04.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,75.47,35,80,Sunny
456,healthy_leaf_05.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,89.92,35,80,Sunny
457,healthy_leaf_06.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,76.08,35,80,Sunny
458,healthy_leaf_07.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,78.58,35,80,Sunny
459,healthy_leaf_08.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,54.09,35,80,Sunny
460,healthy_leaf_09.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,79.98,35,80,Sunny
461,healthy_leaf_10.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,91.29,35,80,Sunny
462,healthy_leaf_100.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,90.36,28.9,81,Sunny
463,healthy_leaf_101.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,107.69,28.9,81,Sunny
464,healthy_leaf_102.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,60.21,28.9,81,Sunny
465,healthy_leaf_103.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,85.64,28.9,81,Sunny
466,healthy_leaf_104.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,95.17,28.9,81,Sunny
467,healthy_leaf_105.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,84.4,28.9,81,Sunny
468,healthy_leaf_106.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,80.01,28.9,81,Sunny
469,healthy_leaf_107.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,131.68,28.9,81,Sunny
470,healthy_leaf_108.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,94.29,28.9,81,Sunny
471,healthy_leaf_109.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,77.92,28.9,81,Sunny
472,healthy_leaf_11.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,98.2,35,80,Sunny
473,healthy_leaf_110.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,89.87,28.9,81,Sunny
474,healthy_leaf_111.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,94.94,28.9,81,Sunny
475,healthy_leaf_112.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,91.79,28.9,81,Sunny
476,healthy_leaf_113.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,98.44,28.9,81,Sunny
477,healthy_leaf_114.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,89.68,28.9,81,Sunny
478,healthy_leaf_115.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,80.96,28.9,81,Sunny
479,healthy_leaf_116.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,100.02,28.9,81,Sunny
480,healthy_leaf_117.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,94.65,28.9,81,Sunny
481,healthy_leaf_118.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,99.51,28.9,81,Sunny
482,healthy_leaf_119.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,84.02,28.9,81,Sunny
483,healthy_leaf_12.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,94.67,35,80,Sunny
484,healthy_leaf_120.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,84.7,28.9,81,Sunny
485,healthy_leaf_121.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,85.26,28.9,81,Sunny
486,healthy_leaf_122.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,91.83,28.9,81,Sunny
487,healthy_leaf_123.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,93.96,28.9,81,Sunny
488,healthy_leaf_124.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,96.55,28.9,81,Sunny
489,healthy_leaf_125.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,102.54,28.9,81,Sunny
490,healthy_leaf_126.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,97.76,28.9,81,Sunny
491,healthy_leaf_127.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,95.71,28.9,81,Sunny
492,healthy_leaf_128.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,95.24,28.9,81,Sunny
493,healthy_leaf_129.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,96.09,28.9,81,Sunny
494,healthy_leaf_13.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,97.39,35,80,Sunny
495,healthy_leaf_130.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,96.86,28.9,81,Sunny
496,healthy_leaf_131.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,99.57,28.9,81,Sunny
497,healthy_leaf_132.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,100.84,28.9,81,Sunny
498,healthy_leaf_133.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,104.26,28.9,81,Sunny
499,healthy_leaf_134.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,111.23,28.9,81,Sunny
500,healthy_leaf_135.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,68.32,28.9,81,Sunny
501,healthy_leaf_136.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,84.57,28.9,81,Sunny
502,healthy_leaf_137.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,78.79,28.9,81,Sunny
503,healthy_leaf_138.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,100.45,28.9,81,Sunny
504,healthy_leaf_139.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,109.5,28.9,81,Sunny
505,healthy_leaf_14.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,84.65,35,80,Sunny
506,healthy_leaf_140.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,104,28.9,81,Sunny
507,healthy_leaf_141.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,94.43,28.9,81,Sunny
508,healthy_leaf_142.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,100.69,28.9,81,Sunny
509,healthy_leaf_143.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,90.71,28.9,81,Sunny
510,healthy_leaf_144.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,100.36,28.9,81,Sunny
511,healthy_leaf_145.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,89.98,28.9,81,Sunny
512,healthy_leaf_146.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,101.28,28.9,81,Sunny
513,healthy_leaf_147.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,83.56,28.9,81,Sunny
514,healthy_leaf_148.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,92,28.9,81,Sunny
515,healthy_leaf_149.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,84.85,28.9,81,Sunny
516,healthy_leaf_15.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,88.29,35,80,Sunny
517,healthy_leaf_150.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,100.44,28.9,81,Sunny
518,healthy_leaf_151.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,64.2,28.9,81,Sunny
519,healthy_leaf_152.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,104.02,28.9,81,Sunny
520,healthy_leaf_153.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,85.51,28.9,81,Sunny
521,healthy_leaf_154.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,101.57,28.9,81,Sunny
522,healthy_leaf_155.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,92.82,28.9,81,Sunny
523,healthy_leaf_156.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,97.88,28.9,81,Sunny
524,healthy_leaf_157.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,90.24,28.9,81,Sunny
525,healthy_leaf_158.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,102.99,28.9,81,Sunny
